invoice_and_item_number,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons
INV-24410500005,2020-01-07,4978,PRIME MART / WATERLOO,3535 MARIGOLD DR,WATERLOO,50702.0,POINT(-92.291335 42.435434),7,BLACK HAWK,1011100.0,BLENDED WHISKIES,297,LAIRD & COMPANY,23824,FIVE STAR,24,375,2.09,3.14,48,150.72,18.0,4.75
INV-46600400010,2022-04-18,3918,SMOKIN' JOE'S #1 TOBACCO AND LIQUOR OUTLET,3120 ROCKINGHAM RD,DAVENPORT,52802.0,POINT(-90.621612 41.510043),82,SCOTT,1011100.0,BLENDED WHISKIES,297,LAIRD & COMPANY,23824,FIVE STAR,24,375,2.09,3.14,48,150.72,18.0,4.75
INV-44872400011,2022-02-18,4752,GASLAND / BURLINGTON,1003 SUMMER ST,BURLINGTON,52655.0,,29,DES MOINES,1011100.0,BLENDED WHISKIES,297,LAIRD & COMPANY,23826,FIVE STAR,12,750,3.5,5.25,24,126.0,18.0,4.75
INV-23049300033,2019-11-05,4588,SAM'S MINI MART / SIOUX CITY,923 W 7TH ST,SIOUX CITY,51103.0,POINT(-96.419074 42.503495),97,WOODBURY,1011100.0,BLENDED WHISKIES,297.0,LAIRD & COMPANY,23826,FIVE STAR,12,750,3.5,5.25,24,126.0,18.0,4.75
INV-40744900025,2021-10-06,3443,SUPER SAVER IV,1141 N BROADWAY,COUNCIL BLUFFS,51503.0,,78,POTTAWATTA,1011100.0,BLENDED WHISKIES,297.0,LAIRD & COMPANY,23826,FIVE STAR,12,750,3.5,5.25,24,126.0,18.0,4.75
INV-24016500080,2019-12-18,3443,SUPER SAVER IV,1141 N BROADWAY,COUNCIL BLUFFS,51503.0,POINT(-95.836515 41.270824),78,POTTAWATTA,1011100.0,BLENDED WHISKIES,297.0,LAIRD & COMPANY,23826,FIVE STAR,12,750,3.5,5.25,24,126.0,18.0,4.75
INV-14829800108,2018-10-03,2603,HY-VEE WINE AND SPIRITS / BETTENDORF,2890 DEVILS GLEN ROAD,BETTENDORF,52722,POINT(-90.483701 41.552338),82,SCOTT,1011100.0,BLENDED WHISKIES,297,LAIRD & COMPANY,23826,FIVE STAR,12,750,3.5,5.25,24,126.0,18.0,4.75
INV-38129800043,2021-07-07,3443,SUPER SAVER IV,1141 N BROADWAY,COUNCIL BLUFFS,51503.0,POINT(-95.836515 41.270824),78,POTTAWATTA,1011100.0,BLENDED WHISKIES,297.0,LAIRD & COMPANY,23826,FIVE STAR,12,750,3.5,5.25,24,126.0,18.0,4.75
INV-20311800016,2019-07-01,2568,HY-VEE FOOD STORE #4 / CEDAR RAPIDS,1556 FIRST AVENUE NE,CEDAR RAPIDS,52402.0,POINT(-91.650755 41.988967),57,LINN,1011100.0,BLENDED WHISKIES,297,LAIRD & COMPANY,23826,FIVE STAR,12,750,3.5,5.25,24,126.0,18.0,4.75
INV-15410500005,2018-10-31,4588,SAM'S MINI MART / SIOUX CITY,923 W 7TH ST,SIOUX CITY,51103,POINT(-96.419074 42.503495),97,WOODBURY,1011100.0,BLENDED WHISKIES,297,LAIRD & COMPANY,23826,FIVE STAR,12,750,3.5,5.25,24,126.0,18.0,4.75
INV-14972000025,2018-10-10,3757,WAL-MART 3590 / SIOUX CITY,3101 FLOYD BLVD,SIOUX CITY,51108,POINT(-96.37287 42.530454),97,WOODBURY,1011100.0,BLENDED WHISKIES,434,LUXCO INC,24156,HAWKEYE BLEND WHISKEY,12,750,3.5,5.25,24,126.0,18.0,4.75
INV-39607000031,2021-08-27,2518,HY-VEE WINE AND SPIRITS / RED OAK,1607 NORTH BROADWAY,RED OAK,51566.0,POINT(-95.83539 41.279189),69,MONTGOMERY,1011100.0,BLENDED WHISKIES,434,LUXCO INC,24156,HAWKEYE BLENDED WHISKEY,12,750,3.5,5.25,24,126.0,18.0,4.75
INV-46478200035,2022-04-14,5483,TIGER MART,708 MAIN,GRISWOLD,51535.0,POINT(-95.139217 41.234726),15,CASS,1011100.0,BLENDED WHISKIES,65,JIM BEAM BRANDS,24454,KESSLER BLEND WHISKEY,24,375,3.15,4.73,48,227.04,18.0,4.75
INV-35289300024,2021-03-24,5483,TIGER MART,708 MAIN,GRISWOLD,51535.0,POINT(-95.139163 41.234727),15,CASS,1011100.0,BLENDED WHISKIES,65.0,JIM BEAM BRANDS,24466,KESSLER BLEND WHISKEY PET,12,750,5.51,8.27,24,198.48,18.0,4.75
INV-48056300028,2022-06-04,3782,BENDER FOODS / GUTTENBERG,619 S HWY 52,GUTTENBERG,52052.0,POINT(-91.100489 42.77964),22,CLAYTON,1011100.0,BLENDED WHISKIES,65,JIM BEAM BRANDS,24466,KESSLER BLEND WHISKEY PET,12,750,5.51,8.27,24,198.48,18.0,4.75
INV-51239700003,2022-09-15,6242,WALL TO WALL WINE AND SPIRITS / WEST DES MOINES,375 SOUTH JORDAN CREEK PARKWAY,WEST DES MOINES,50266,POINT(-93.809473 41.563571),,DALLAS,1701100.0,TEMPORARY & SPECIALTY PACKAGES,566,"FOUNDRY DISTILLING COMPANY, LLC",25150,AXE MAN WHISKEY,6,750,30.33,45.5,24,1092.0,18.0,4.75
INV-18994000172,2019-04-26,2603,HY-VEE WINE AND SPIRITS / BETTENDORF,2890 DEVILS GLEN ROAD,BETTENDORF,52722,POINT(-90.483701 41.552338),82,SCOTT,1011100.0,BLENDED WHISKIES,260,DIAGEO AMERICAS,25606,SEAGRAMS 7 CROWN,12,750,7.5,11.25,24,270.0,18.0,4.75
INV-25694200005,2020-03-06,5895,ROLFE HEARTLAND,600 BROAD ST,ROLFE,50581.0,POINT(-94.529348 42.812703),76,POCAHONTAS,1011100.0,BLENDED WHISKIES,260,DIAGEO AMERICAS,25606,SEAGRAMS 7 CROWN,12,750,7.5,11.25,24,270.0,18.0,4.75
INV-38411100001,2021-07-16,3868,WAL-MART 3630 / MARION,5491 BUSINESS HWY 151,MARION,52302.0,,57,LINN,1011600.0,STRAIGHT RYE WHISKIES,255.0,INFINIUM SPIRITS,26196,TEMPLETON 10YR SINGLE BARREL RYE,6,750,40.0,60.0,24,1440.0,18.0,4.75
INV-50255900002,2022-08-11,2536,HY-VEE / PLEASANT HILL,4815 MAPLE DRIVE,PLEASANT HILL,50317.0,POINT(-93.519491 41.598133),,POLK,1011300.0,SINGLE BARREL BOURBON WHISKIES,594,"AMERICAN HERITAGE DISTILLERS, LLC / CENTURY FARMS DISTILLERY",26269,CENTURY FARMS PRAIRIE STATES BOURBON,6,750,18.6,27.9,24,669.6,18.0,4.75
INV-35885800043,2021-04-16,2553,HY-VEE FOOD STORE / CRESTON,600 SHELDON,CRESTON,50801.0,POINT(-94.372552 41.051462),88,UNION,1011100.0,BLENDED WHISKIES,654.0,REVELTON DISTILLING COMPANY,26291,REVELTON HONEY WHISKEY,6,750,17.0,25.5,24,612.0,18.0,4.75
INV-50777300115,2022-08-30,2665,HY-VEE / WAUKEE,1005 E HICKMAN RD,WAUKEE,50263.0,POINT(-93.854473 41.615059),,DALLAS,1011100.0,BLENDED WHISKIES,654,REVELTON DISTILLING COMPANY,26291,REVELTON HONEY WHISKEY,6,750,17.5,26.25,24,630.0,18.0,4.75
INV-32081200005,2020-11-19,9001,CEDAR RIDGE VINEYARDS,1441 MARAK RD NW,SWISHER,52338.0,POINT(-91.67737 41.8321),52,JOHNSON,1012300.0,SINGLE MALT SCOTCH,125,CEDAR RIDGE VINEYARDS LL,26474,CEDAR RIDGE QUINTESSENTIAL AMERICAN SINGLE MALT,6,750,29.84,44.76,24,1074.24,18.0,4.75
INV-33669200001,2021-01-21,2515,HY-VEE FOOD STORE #1 / MASON CITY,2400 4TH ST SW,MASON CITY,50401.0,POINT(-93.235588 43.148451),17,CERRO GORD,1011100.0,BLENDED WHISKIES,525.0,CATS EYE DISTILLERY,26714,OBTAINIUM LIGHT WHISKEY,12,750,28.85,43.28,24,1038.72,18.0,4.75
INV-38326600001,2021-07-14,9037,"GREEN FROG DISTILLERY, LLC",3345 270TH AVE,KEOKUK,52632.0,POINT(-91.399797 40.473242),56,LEE,1011700.0,CORN WHISKIES,549.0,"GREEN FROG DISTILLERY, LLC",26815,GREEN FROG DISTILLERY CARAMEL FLAVORED CORN WHISKEY,6,750,17.5,26.25,24,630.0,18.0,4.75
INV-21240900005,2019-08-14,4629,KWIK SHOP #541 / GLENWOOD,309 N LOCUST ST,GLENWOOD,51534.0,POINT(-95.744909 41.050184),65,MILLS,1011400.0,TENNESSEE WHISKIES,85.0,BROWN FORMAN CORP.,26820,JACK DANIELS OLD #7 BLACK LABEL FLAT,24,375,7.5,11.25,48,540.0,18.0,4.75
INV-48796100002,2022-06-29,4640,MART STOP #1 / DAVENPORT,3527 SPRING ST,DAVENPORT,52807.0,POINT(-90.547751 41.5563),82,SCOTT,1011400.0,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26824,JACK DANIELS OLD #7 BLACK LABEL SQUARE,24,375,8.0,12.0,48,576.0,18.0,4.75
INV-45400900005,2022-03-09,4301,SAHOTA FOOD MART,1805 SE 14TH ST,DES MOINES,50320.0,POINT(-93.596849 41.57222),77,POLK,1011400.0,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26824,JACK DANIELS OLD #7 BLACK LABEL SQUARE,24,375,8.0,12.0,48,558.24,18.0,4.75
INV-35802800009,2021-04-14,3625,WAL-MART 0892 / ANKENY,1002 SE NATIONAL DR,ANKENY,50021.0,POINT(-93.582348 41.704864),77,POLK,1011400.0,TENNESSEE WHISKIES,85.0,BROWN FORMAN CORP.,26826,JACK DANIELS OLD #7 BLACK LABEL,12,750,15.57,23.36,24,560.64,18.0,4.75
INV-37240400013,2021-06-05,2562,HY-VEE FOOD STORE / FORT DODGE,115 SOUTH 29TH ST,FORT DODGE,50501.0,POINT(-94.158247 42.504742),94,WEBSTER,1011400.0,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26826,JACK DANIELS OLD #7 BLACK LABEL,12,750,15.57,23.36,24,560.64,18.0,4.75
INV-18583300039,2019-04-04,2561,HY-VEE FOOD STORE / FLEUR / DSM,4605 FLEUR DRIVE,DES MOINES,50321,POINT(-93.644943 41.542748),77,POLK,1011400.0,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26826,JACK DANIELS OLD #7 BLACK LABEL,12,750,15.57,23.36,24,560.64,18.0,4.75
INV-45131900055,2022-07-21,2621,HY-VEE FOOD STORE #3 / SIOUX CITY,3301 GORDON DR,SIOUX CITY,51105.0,POINT(-96.363535 42.487479),,WOODBURY,1011400.0,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26826,JACK DANIELS OLD #7 BLACK LABEL,12,750,15.91,23.87,24,572.88,18.0,4.75
INV-30562300004,2020-09-25,5082,CASEY'S GENERAL STORE #2365 / ATLANT,911 SW 7TH ST,ATLANTIC,50022.0,POINT(-95.028377 41.401381),15,CASS,1011400.0,TENNESSEE WHISKIES,85.0,BROWN FORMAN CORP.,26826,JACK DANIELS OLD #7 BLACK LABEL,12,750,15.57,23.36,24,560.64,18.0,4.75
INV-43055400003,2021-12-20,4717,WALGREENS #05512 / BETTENDORF,3425 MIDDLE RD,BETTENDORF,52722.0,POINT(-90.485404 41.550721),82,SCOTT,1011400.0,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26826,JACK DANIELS OLD #7 BLACK LABEL,12,750,15.57,23.36,24,560.64,18.0,4.75
INV-45065800010,2022-07-19,5638,CASEY'S GENERAL STORE #3757 / IDA GROVE,401 E HWY 175,IDA GROVE,51445.0,POINT(-95.466467 42.349577),,IDA,1011400.0,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26826,JACK DANIELS OLD #7 BLACK LABEL,12,750,15.91,23.87,24,572.88,18.0,4.75
INV-36074800021,2021-04-23,2607,HY-VEE WINE AND SPIRITS / SHENANDOAH,520 SO FREMONT,SHENANDOAH,51601.0,POINT(-95.385111 40.761736),73,PAGE,1011400.0,TENNESSEE WHISKIES,85.0,BROWN FORMAN CORP.,26826,JACK DANIELS OLD #7 BLACK LABEL,12,750,15.57,23.36,24,560.64,18.0,4.75
INV-23449700049,2019-11-25,2527,HY-VEE FOOD STORE #5 / DES MOINES,1107 SE ARMY POST RD,DES MOINES,50315.0,POINT(-93.602372 41.526289),77,POLK,1011400.0,TENNESSEE WHISKIES,85.0,BROWN FORMAN CORP.,26826,JACK DANIELS OLD #7 BLACK LABEL,12,750,15.57,23.36,24,560.64,18.0,4.75
INV-23659900018,2019-12-04,5146,FAREWAY STORES #153  /  W DES MOINES,329 GRAND AVE,WEST DES MOINES,50265.0,POINT(-93.70689 41.58269),77,POLK,1011400.0,TENNESSEE WHISKIES,85.0,BROWN FORMAN CORP.,26826,JACK DANIELS OLD #7 BLACK LABEL,12,750,15.57,23.36,24,560.64,18.0,4.75
INV-51521900015,2022-09-23,2562,HY-VEE FOOD STORE / FORT DODGE,115 SOUTH 29TH ST,FORT DODGE,50501,POINT(-94.158248 42.504742),,WEBSTER,1011400.0,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26826,JACK DANIELS OLD #7 BLACK LABEL,12,750,15.91,23.87,24,572.88,18.0,4.75
INV-19426100195,2019-05-17,2603,HY-VEE WINE AND SPIRITS / BETTENDORF,2890 DEVILS GLEN ROAD,BETTENDORF,52722,POINT(-90.483701 41.552338),82,SCOTT,1011400.0,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26826,JACK DANIELS OLD #7 BLACK LABEL,12,750,15.57,23.36,24,560.64,18.0,4.75
INV-23867900027,2019-12-12,4103,FAREWAY STORES #093 / AMES,3619 STANGE RD,AMES,50010.0,POINT(-93.645008 42.057108),85,STORY,1011400.0,TENNESSEE WHISKIES,85.0,BROWN FORMAN CORP.,26826,JACK DANIELS OLD #7 BLACK LABEL,12,750,15.57,23.36,24,560.64,18.0,4.75
INV-19866800017,2019-06-07,4313,FAREWAY STORES #940 / ATLANTIC,301 POPLAR ST,ATLANTIC,50022,POINT(-95.014379 41.407927),15,CASS,1011400.0,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26826,JACK DANIELS OLD #7 BLACK LABEL,12,750,15.57,23.36,24,560.64,18.0,4.75
INV-20233500144,2019-06-26,2629,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,1745 MADISON AVE,COUNCIL BLUFFS,51503,POINT(-95.825137 41.242732),78,POTTAWATTA,1011400.0,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26826,JACK DANIELS OLD #7 BLACK LABEL,12,750,15.57,23.36,24,560.64,18.0,4.75
INV-36592900011,2021-05-13,3722,WAL-MART 1361 / SIOUX CITY,3400 SINGING HILLS BLVD,SIOUX CITY,51106.0,POINT(-96.36432 42.43609),97,WOODBURY,1011400.0,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26826,JACK DANIELS OLD #7 BLACK LABEL,12,750,15.57,23.36,24,560.64,18.0,4.75
INV-36903100023,2021-05-24,3666,TARGET STORE T-1771 / CEDAR RAPIDS,3400 EDGEWOOD RD SW,CEDAR RAPIDS,52404.0,POINT(-91.716111 41.944272),57,LINN,1011400.0,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26826,JACK DANIELS OLD #7 BLACK LABEL,12,750,15.57,23.36,24,560.64,18.0,4.75
INV-46664600035,2022-04-20,2500,HY-VEE FOOD STORE #1 / AMES,3800 W LINCOLN WAY,AMES,50010.0,,85,STORY,1011400.0,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26826,JACK DANIELS OLD #7 BLACK LABEL,12,750,15.91,23.87,24,572.88,18.0,4.75
INV-46875000015,2022-04-26,2704,HY-VEE OELWEIN DOLLAR FRESH,1345 S FREDERICK AVE,OELWEIN,50662.0,POINT(-91.913615 42.6594),33,FAYETTE,1011400.0,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26826,JACK DANIELS OLD #7 BLACK LABEL,12,750,15.91,23.87,24,572.88,18.0,4.75
INV-28243500012,2020-06-24,4268,FAREWAY STORES #531 / ALGONA,1905 HIGHWAY 18 E,ALGONA,50511.0,POINT(-94.214064 43.082782),55,KOSSUTH,1011400.0,TENNESSEE WHISKIES,85.0,BROWN FORMAN CORP.,26826,JACK DANIELS OLD #7 BLACK LABEL,12,750,15.57,23.36,24,560.64,18.0,4.75
INV-26803100077,2020-04-24,2558,HY-VEE FOOD STORE / MOUNT PLEASANT,1700 E WASHINGTON,MOUNT PLEASANT,52641.0,POINT(-91.52888 40.962331),44,HENRY,1011400.0,TENNESSEE WHISKIES,85,BROWN FORMAN CORP.,26826,JACK DANIELS OLD #7 BLACK LABEL,12,750,15.57,23.36,24,560.64,18.0,4.75
INV-35326700008,2021-03-25,3644,WAL-MART 2764 / ALTOONA,3501  8TH ST SW,ALTOONA,50009.0,POINT(-93.505276 41.644195),77,POLK,1011400.0,TENNESSEE WHISKIES,85.0,BROWN FORMAN CORP.,26826,JACK DANIELS OLD #7 BLACK LABEL,12,750,15.57,23.36,24,560.64,18.0,4.75
INV-14688300004,2018-09-26,3773,BENZ DISTRIBUTING,501 7TH AVE SE,CEDAR RAPIDS,52401,POINT(-91.659875 41.97574),57,LINN,1011600.0,STRAIGHT RYE WHISKIES,125,CEDAR RIDGE VINEYARDS LL,27014,CEDAR RIDGE MALTED RYE,6,750,19.67,29.51,24,708.24,18.0,4.75
INV-20749200018,2019-07-22,3773,BENZ DISTRIBUTING,501 7TH AVE SE,CEDAR RAPIDS,52401.0,POINT(-91.659875 41.97574),57,LINN,1011600.0,STRAIGHT RYE WHISKIES,125,CEDAR RIDGE VINEYARDS LL,27014,CEDAR RIDGE MALTED RYE,6,750,19.67,29.51,24,708.24,18.0,4.75
INV-43471600002,2022-01-03,2633,HY-VEE #3 / BDI / DES MOINES,3221 SE 14TH ST,DES MOINES,50320.0,POINT(-93.596756 41.553941),77,POLK,1011600.0,STRAIGHT RYE WHISKIES,259,HEAVEN HILL BRANDS,27016,RITTENHOUSE RYE WHISKEY,12,750,13.5,20.25,24,486.0,18.0,4.75
INV-42977400102,2021-12-16,2626,HY-VEE DRUGSTORE / UNIVERSITY / DSM,4100 UNIVERSITY AVE,DES MOINES,50311.0,POINT(-93.673312 41.600361),77,POLK,1011600.0,STRAIGHT RYE WHISKIES,260,DIAGEO AMERICAS,27025,BULLEIT 95 RYE,12,750,16.5,24.75,24,594.0,18.0,4.75
INV-40134500010,2021-09-16,4829,CENTRAL CITY 2,1501 MICHIGAN AVE,DES MOINES,50314.0,POINT(-93.613739 41.60572),77,POLK,1011600.0,STRAIGHT RYE WHISKIES,260,DIAGEO AMERICAS,27025,BULLEIT 95 RYE,12,750,16.5,24.75,24,594.0,18.0,4.75
INV-26800600113,2020-04-24,2603,HY-VEE WINE AND SPIRITS / BETTENDORF,2890 DEVILS GLEN ROAD,BETTENDORF,52722.0,POINT(-90.483701 41.552338),82,SCOTT,1011600.0,STRAIGHT RYE WHISKIES,260,DIAGEO AMERICAS,27025,BULLEIT 95 RYE,12,750,16.5,24.75,24,594.0,18.0,4.75
INV-46901400009,2022-04-27,3952,LOT-A-SPIRITS,3780 STATE ST,BETTENDORF,52722.0,POINT(-90.480749 41.529606),82,SCOTT,1011600.0,STRAIGHT RYE WHISKIES,306,MISSISSIPPI RIVER DISTIL,27027,CODY ROAD RYE,6,750,19.17,28.76,24,690.24,18.0,4.75
INV-14128200018,2018-08-29,4129,CYCLONE LIQUORS,626 LINCOLN WAY,AMES,50010,POINT(-93.618911 42.022854),85,STORY,1011600.0,STRAIGHT RYE WHISKIES,260.0,DIAGEO AMERICAS,27037,GEORGE DICKEL RYE,12,750,13.5,20.25,24,486.0,18.0,4.75
INV-25332400050,2020-02-19,4312,I-80 LIQUOR / COUNCIL BLUFFS,2411 S 24TH ST #1,COUNCIL BLUFFS,51501.0,POINT(-95.8792 41.238092),78,POTTAWATTA,1011600.0,STRAIGHT RYE WHISKIES,65,JIM BEAM BRANDS,27066,OLD OVERHOLT RYE,12,750,11.54,17.31,24,415.44,18.0,4.75
INV-51207500032,2022-09-14,2285,JOHN'S GROCERY,401 EAST MARKET ST,IOWA CITY,52240,POINT(-91.529854 41.663541),,JOHNSON,1011600.0,STRAIGHT RYE WHISKIES,65,JIM BEAM BRANDS,27066,OLD OVERHOLT RYE,12,750,11.54,17.31,24,415.44,18.0,4.75
INV-16280600032,2018-12-12,3773,BENZ DISTRIBUTING,501 7TH AVE SE,CEDAR RAPIDS,52401,POINT(-91.659875 41.97574),57,LINN,1011600.0,STRAIGHT RYE WHISKIES,255.0,INFINIUM SPIRITS,27102,TEMPLETON 4YR RYE,6,750,18.09,27.14,24,651.36,18.0,4.75
INV-22411500079,2019-10-09,2502,HY-VEE WINE AND SPIRITS / ANKENY,410 NORTH ANKENY BLVD,ANKENY,50021.0,,77,POLK,1011600.0,STRAIGHT RYE WHISKIES,85.0,BROWN FORMAN CORP.,27130,WOODFORD RESERVE RYE,6,750,22.49,33.74,24,809.76,18.0,4.75
INV-19865900003,2019-06-07,2672,HY-VEE / WINTERSET,923 N  1ST ST,WINTERSET,50273,POINT(-94.013482 41.342665),61,MADISON,1011600.0,STRAIGHT RYE WHISKIES,85,BROWN FORMAN CORP.,27130,WOODFORD RESERVE RYE,6,750,22.49,33.74,24,809.76,18.0,4.75
INV-28137000017,2020-06-19,2613,HY-VEE FOOD STORE #1 / COUNCIL BLUFFS,2323 W BROADWAY,COUNCIL BLUFFS,51501.0,POINT(-95.879662 41.261925),78,POTTAWATTA,1011600.0,STRAIGHT RYE WHISKIES,85.0,BROWN FORMAN CORP.,27181,JACK DANIELS TENNESSEE RYE,12,750,15.57,23.36,24,560.64,18.0,4.75
INV-32486700005,2020-12-07,2524,HY-VEE FOOD STORE / DUBUQUE,3500 DODGE ST,DUBUQUE,52001.0,,31,DUBUQUE,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,JIM BEAM BRANDS,27392,JIM BEAM MAPLE,12,750,10.5,15.75,24,378.0,18.0,4.75
INV-20526200044,2019-07-10,2512,HY-VEE WINE AND SPIRITS / IOWA CITY,1720 WATERFRONT DR,IOWA CITY,52240.0,POINT(-91.530463 41.642764),52,JOHNSON,1011200.0,STRAIGHT BOURBON WHISKIES,65,JIM BEAM BRANDS,27392,JIM BEAM MAPLE,12,750,10.5,15.75,24,378.0,18.0,4.75
INV-27216500080,2020-05-13,2670,HY-VEE FOOD STORE / CORALVILLE,2004 8TH  ST,CORALVILLE,52241.0,POINT(-91.591868 41.682337),52,JOHNSON,1011200.0,STRAIGHT BOURBON WHISKIES,65,JIM BEAM BRANDS,27410,JIM BEAM HONEY,12,750,10.5,15.75,24,378.0,18.0,4.75
INV-17551300042,2019-02-14,2552,HY-VEE FOOD STORE #3 / CEDAR RAPIDS,20 WILSON AVENUE WEST,CEDAR RAPIDS,52404,POINT(-91.658577 41.955859),57,LINN,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,JIM BEAM BRANDS,27410,JIM BEAM HONEY,12,750,10.5,15.75,24,378.0,18.0,4.75
INV-36760900008,2021-05-19,2675,HY-VEE #2 / CORALVILLE,3285 CROSSPARK RD,CORALVILLE,52241.0,POINT(-91.606271 41.721438),52,JOHNSON,1011200.0,STRAIGHT BOURBON WHISKIES,65,JIM BEAM BRANDS,27410,JIM BEAM HONEY,12,750,10.5,15.75,24,378.0,18.0,4.75
INV-33665400022,2021-01-21,3385,SAM'S CLUB 8162 / CEDAR RAPIDS,2605 BLAIRS FERRY RD NE,CEDAR RAPIDS,52402.0,POINT(-91.67969 42.031819),57,LINN,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,JIM BEAM BRANDS,27410,JIM BEAM HONEY,12,750,10.5,15.75,24,378.0,18.0,4.75
INV-17438700015,2019-02-08,3963,TOBACCO HUT #14 / COUNCIL BLUFFS,1925 W BROADWAY,COUNCIL BLUFFS,51501,POINT(-95.873073 41.261866),78,POTTAWATTA,1081600.0,WHISKEY LIQUEUR,259.0,HEAVEN HILL BRANDS,27453,CINERATOR MINI,12,500,4.25,6.38,36,229.68,18.0,4.75
INV-30373300053,2020-09-21,2527,HY-VEE FOOD STORE #5 / DES MOINES,1107 SE ARMY POST RD,DES MOINES,50315.0,POINT(-93.602372 41.526289),77,POLK,1081600.0,WHISKEY LIQUEUR,259.0,HEAVEN HILL BRANDS,27454,CINERATOR,12,750,8.0,12.0,24,288.0,18.0,4.75
INV-20526500004,2019-07-10,3952,LOT-A-SPIRITS,3780 STATE ST,BETTENDORF,52722.0,POINT(-90.48065 41.529655),82,SCOTT,1011200.0,STRAIGHT BOURBON WHISKIES,306,MISSISSIPPI RIVER DISTIL,27479,CODY ROAD BOURBON,6,750,19.17,28.76,24,690.24,18.0,4.75
INV-37355500028,2021-06-09,2611,HY-VEE DRUGSTORE / OTTUMWA,1140 NORTH JEFFERSON ST,OTTUMWA,52501.0,POINT(-92.401538 41.026754),90,WAPELLO,1011100.0,BLENDED WHISKIES,65,JIM BEAM BRANDS,27544,RED STAG BLACK CHERRY,12,750,10.5,15.75,24,378.0,18.0,4.75
INV-42938100035,2021-12-15,2629,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,1745 MADISON AVE,COUNCIL BLUFFS,51503.0,POINT(-95.827277 41.244233),78,POTTAWATTA,1011100.0,BLENDED WHISKIES,65,JIM BEAM BRANDS,27544,RED STAG BLACK CHERRY,12,750,11.0,16.5,24,396.0,18.0,4.75
INV-16860700018,2019-01-10,2517,HY-VEE FOOD STORE #1 / NEWTON,1501 FIRST AVENUE EAST,NEWTON,50208,POINT(-93.034296 41.69916),50,JASPER,1011200.0,STRAIGHT BOURBON WHISKIES,65.0,JIM BEAM BRANDS,27544,RED STAG BLACK CHERRY,12,750,10.49,15.74,24,377.76,18.0,4.75
INV-23837500164,2019-12-11,2625,HY-VEE WINE & SPIRITS #2 / DAVENPORT,3301 W KIMBERLY RD,DAVENPORT,52804.0,,82,SCOTT,1011100.0,BLENDED WHISKIES,65.0,JIM BEAM BRANDS,27544,RED STAG BLACK CHERRY,12,750,10.5,15.75,24,378.0,18.0,4.75
INV-25976800013,2020-03-18,2629,HY-VEE FOOD STORE #2 / COUNCIL BLUFFS,1745 MADISON AVE,COUNCIL BLUFFS,51503.0,POINT(-95.825137 41.242732),78,POTTAWATTA,1011100.0,BLENDED WHISKIES,65,JIM BEAM BRANDS,27544,RED STAG BLACK CHERRY,12,750,10.5,15.75,24,378.0,18.0,4.75
INV-42398200013,2021-11-26,3901,TARGET STORE T-0878 / FORT DODGE,2910  1 AVE S,FORT DODGE,50501.0,POINT(-94.157366 42.505335),94,WEBSTER,1011100.0,BLENDED WHISKIES,65,JIM BEAM BRANDS,27544,RED STAG BLACK CHERRY,12,750,11.0,16.5,24,396.0,18.0,4.75
INV-42453100028,2021-11-30,2637,HY-VEE #5 / DAVENPORT,2351 W LOCUST,DAVENPORT,52804.0,POINT(-90.611972 41.538207),82,SCOTT,1011100.0,BLENDED WHISKIES,65,JIM BEAM BRANDS,27544,RED STAG BLACK CHERRY,12,750,11.0,16.5,24,396.0,18.0,4.75
INV-38347800005,2021-07-14,5274,FCA KINGSLEY C-STORE,101 MAIN ST,KINGSLEY,51028.0,POINT(-95.967322 42.587074),75,PLYMOUTH,1011100.0,BLENDED WHISKIES,65.0,JIM BEAM BRANDS,27544,RED STAG BLACK CHERRY,12,750,10.5,15.75,24,378.0,18.0,4.75
